-0.436286, 2.927750
-0.448542, 2.923581
-0.460779, 2.919296
-0.472998, 2.914895
-0.485198, 2.910380
-0.497380, 2.905749
-0.509541, 2.901004
-0.521683, 2.896145
-0.533804, 2.891171
-0.545904, 2.886083
-0.557982, 2.880881
-0.570039, 2.875565
-0.582072, 2.870136
-0.594083, 2.864594
-0.606071, 2.858938
-0.618034, 2.853170
-0.629973, 2.847288
-0.641887, 2.841295
-0.653776, 2.835189
-0.665639, 2.828972
-0.677476, 2.822642
-0.689286, 2.816202
-0.701069, 2.809650
-0.712824, 2.802987
-0.724551, 2.796213
-0.736249, 2.789329
-0.747918, 2.782335
-0.759558, 2.775232
-0.771168, 2.768018
-0.782747, 2.760696
-0.794296, 2.753264
-0.805813, 2.745724
-0.817298, 2.738075
-0.828751, 2.730318
-0.840171, 2.722453
-0.851559, 2.714481
-0.862912, 2.706402
-0.874232, 2.698216
-0.885516, 2.689923
-0.896766, 2.681524
-0.907981, 2.673020
-0.919160, 2.664409
-0.930302, 2.655694
-0.941408, 2.646874
-0.952476, 2.637949
-0.963507, 2.628920
-0.974500, 2.619787
-0.985455, 2.610551
-0.996370, 2.601212
-1.007246, 2.591770
-1.018083, 2.582226
-1.028879, 2.572580
-1.039635, 2.562832
-1.050349, 2.552983
-1.061022, 2.543034
-1.071654, 2.532984
-1.082243, 2.522834
-1.092789, 2.512584
-1.103292, 2.502235
-1.113751, 2.491788
-1.124167, 2.481242
-1.134538, 2.470598
-1.144864, 2.459856
-1.155145, 2.449018
-1.165381, 2.438082
-1.175571, 2.427051
-1.185714, 2.415924
-1.195810, 2.404701
-1.205859, 2.393383
-1.215861, 2.381971
-1.225814, 2.370465
-1.235719, 2.358865
-1.245576, 2.347172
-1.255383, 2.335387
-1.265140, 2.323509
-1.274848, 2.311540
-1.284505, 2.299479
-1.294112, 2.287328
-1.303667, 2.275086
-1.313172, 2.262754
-1.322624, 2.250333
-1.332024, 2.237823
-1.341371, 2.225225
-1.350666, 2.212539
-1.359907, 2.199766
-1.369094, 2.186906
-1.378228, 2.173959
-1.387307, 2.160927
-1.396331, 2.147809
-1.405300, 2.134607
-1.414214, 2.121320
-1.423071, 2.107950
-1.431873, 2.094496
-1.440618, 2.080960
-1.449306, 2.067341
-1.457937, 2.053641
-1.466511, 2.039860
-1.475026, 2.025998
-1.483484, 2.012057
-1.491882, 1.998036
-1.500222, 1.983936
-1.508503, 1.969757
-1.516724, 1.955501
-1.524885, 1.941168
-1.532986, 1.926758
-1.541026, 1.912272
-1.549006, 1.897710
-1.556925, 1.883074
-1.564782, 1.868363
-1.572577, 1.853579
-1.580310, 1.838721
-1.587981, 1.823791
-1.595589, 1.808789
-1.603134, 1.793715
-1.610616, 1.778570
-1.618034, 1.763356
-1.625388, 1.748071
-1.632679, 1.732718
-1.639904, 1.717296
-1.647065, 1.701807
-1.654161, 1.686250
-1.661192, 1.670627
-1.668157, 1.654938
-1.675056, 1.639183
-1.681889, 1.623364
-1.688656, 1.607480
-1.695356, 1.591534
-1.701989, 1.575524
-1.708555, 1.559452
-1.715053, 1.543319
-1.721484, 1.527124
-1.727847, 1.510870
-1.734141, 1.494555
-1.740368, 1.478182
-1.746525, 1.461750
-1.752613, 1.445261
-1.758633, 1.428715
-1.764582, 1.412112
-1.770463, 1.395453
-1.776273, 1.378740
-1.782013, 1.361971
-1.787683, 1.345150
-1.793282, 1.328275
-1.798811, 1.311347
-1.804268, 1.294368
-1.809654, 1.277338
-1.814969, 1.260257
-1.820212, 1.243127
-1.825383, 1.225947
-1.830482, 1.208719
-1.835509, 1.191444
-1.840464, 1.174121
-1.845345, 1.156752
-1.850154, 1.139337
-1.854890, 1.121878
-1.859553, 1.104374
-1.864142, 1.086826
-1.868658, 1.069236
-1.873100, 1.051603
-1.877468, 1.033929
-1.881762, 1.016214
-1.885981, 0.998459
-1.890126, 0.980664
-1.894197, 0.962831
-1.898192, 0.944960
-1.902113, 0.927051
-1.905959, 0.909106
-1.909729, 0.891125
-1.913424, 0.873109
-1.917044, 0.855058
-1.920587, 0.836973
-1.924055, 0.818856
-1.927447, 0.800706
-1.930763, 0.782525
-1.934003, 0.764312
-1.937166, 0.746070
-1.940253, 0.727798
-1.943263, 0.709497
-1.946197, 0.691168
-1.949054, 0.672812
-1.951834, 0.654430
-1.954536, 0.636021
-1.957162, 0.617588
-1.959710, 0.599130
-1.962181, 0.580648
-1.964575, 0.562144
-1.966890, 0.543617
-1.969129, 0.525069
-1.971289, 0.506500
-1.973372, 0.487911
-1.975377, 0.469303
-1.977303, 0.450677
-1.979152, 0.432032
-1.980923, 0.413371
-1.982615, 0.394693
-1.984229, 0.376000
-1.985765, 0.357291
-1.987223, 0.338569
-1.988602, 0.319833
-1.989902, 0.301085
-1.991124, 0.282325
-1.992267, 0.263554
-1.993332, 0.244772
-1.994318, 0.225980
-1.995225, 0.207180
-1.996053, 0.188372
-1.996803, 0.169556
-1.997474, 0.150733
-1.998066, 0.131904
-1.998579, 0.113071
-1.999013, 0.094232
-1.999368, 0.075390
-1.999645, 0.056545
-1.999842, 0.037698
-1.999961, 0.018849
-2.000000, 0.000000
-1.999961, -0.018849
-1.999842, -0.037698
-1.999645, -0.056545
-1.999368, -0.075390
-1.999013, -0.094232
-1.998579, -0.113071
-1.998066, -0.131904
-1.997474, -0.150733
-1.996803, -0.169556
-1.996053, -0.188372
-1.995225, -0.207180
-1.994318, -0.225980
-1.993332, -0.244772
-1.992267, -0.263554
-1.991124, -0.282325
-1.989902, -0.301085
-1.988602, -0.319833
-1.987223, -0.338569
-1.985765, -0.357291
-1.984229, -0.376000
-1.982615, -0.394693
-1.980923, -0.413371
-1.979152, -0.432032
-1.977303, -0.450677
-1.975377, -0.469303
-1.973372, -0.487911
-1.971289, -0.506500
-1.969129, -0.525069
-1.966890, -0.543617
-1.964575, -0.562144
-1.962181, -0.580648
-1.959710, -0.599130
-1.957162, -0.617588
-1.954536, -0.636021
-1.951834, -0.654430
-1.949054, -0.672812
-1.946197, -0.691168
-1.943263, -0.709497
-1.940253, -0.727798
-1.937166, -0.746070
-1.934003, -0.764312
-1.930763, -0.782525
-1.927447, -0.800706
-1.924055, -0.818856
-1.920587, -0.836973
-1.917044, -0.855058
-1.913424, -0.873109
-1.909729, -0.891125
-1.905959, -0.909106
-1.902113, -0.927051
-1.898192, -0.944960
-1.894197, -0.962831
-1.890126, -0.980664
-1.885981, -0.998459
-1.881762, -1.016214
-1.877468, -1.033929
-1.873100, -1.051603
-1.868658, -1.069236
-1.864142, -1.086826
-1.859553, -1.104374
-1.854890, -1.121878
-1.850154, -1.139337
-1.845345, -1.156752
-1.840464, -1.174121
-1.835509, -1.191444
-1.830482, -1.208719
-1.825383, -1.225947
-1.820212, -1.243127
-1.814969, -1.260257
-1.809654, -1.277338
-1.804268, -1.294368
-1.798811, -1.311347
-1.793282, -1.328275
-1.787683, -1.345150
-1.782013, -1.361971
-1.776273, -1.378740
-1.770463, -1.395453
-1.764582, -1.412112
-1.758633, -1.428715
-1.752613, -1.445261
-1.746525, -1.461750
-1.740368, -1.478182
-1.734141, -1.494555
-1.727847, -1.510870
-1.721484, -1.527124
-1.715053, -1.543319
-1.708555, -1.559452
-1.701989, -1.575524
-1.695356, -1.591534
-1.688656, -1.607480
-1.681889, -1.623364
-1.675056, -1.639183
-1.668157, -1.654938
-1.661192, -1.670627
-1.654161, -1.686250
-1.647065, -1.701807
-1.639904, -1.717296
-1.632679, -1.732718
-1.625388, -1.748071
-1.618034, -1.763356
-1.610616, -1.778570
-1.603134, -1.793715
-1.595589, -1.808789
-1.587981, -1.823791
-1.580310, -1.838721
-1.572577, -1.853579
-1.564782, -1.868363
-1.556925, -1.883074
-1.549006, -1.897710
-1.541026, -1.912272
-1.532986, -1.926758
-1.524885, -1.941168
-1.516724, -1.955501
-1.508503, -1.969757
-1.500222, -1.983936
-1.491882, -1.998036
-1.483484, -2.012057
-1.475026, -2.025998
-1.466511, -2.039860
-1.457937, -2.053641
-1.449306, -2.067341
-1.440618, -2.080960
-1.431873, -2.094496
-1.423071, -2.107950
-1.414214, -2.121320
-1.405300, -2.134607
-1.396331, -2.147809
-1.387307, -2.160927
-1.378228, -2.173959
-1.369094, -2.186906
-1.359907, -2.199766
-1.350666, -2.212539
-1.341371, -2.225225
-1.332024, -2.237823
-1.322624, -2.250333
-1.313172, -2.262754
-1.303667, -2.275086
-1.294112, -2.287328
-1.284505, -2.299479
-1.274848, -2.311540
-1.265140, -2.323509
-1.255383, -2.335387
-1.245576, -2.347172
-1.235719, -2.358865
-1.225814, -2.370465
-1.215861, -2.381971
-1.205859, -2.393383
-1.195810, -2.404701
-1.185714, -2.415924
-1.175571, -2.427051
-1.165381, -2.438082
-1.155145, -2.449018
-1.144864, -2.459856
-1.134538, -2.470598
-1.124167, -2.481242
-1.113751, -2.491788
-1.103292, -2.502235
-1.092789, -2.512584
-1.082243, -2.522834
-1.071654, -2.532984
-1.061022, -2.543034
-1.050349, -2.552983
-1.039635, -2.562832
-1.028879, -2.572580
-1.018083, -2.582226
-1.007246, -2.591770
-0.996370, -2.601212
-0.985455, -2.610551
-0.974500, -2.619787
-0.963507, -2.628920
-0.952476, -2.637949
-0.941408, -2.646874
-0.930302, -2.655694
-0.919160, -2.664409
-0.907981, -2.673020
-0.896766, -2.681524
-0.885516, -2.689923
-0.874232, -2.698216
-0.862912, -2.706402
-0.851559, -2.714481
-0.840171, -2.722453
-0.828751, -2.730318
-0.817298, -2.738075
-0.805813, -2.745724
-0.794296, -2.753264
-0.782747, -2.760696
-0.771168, -2.768018
-0.759558, -2.775232
-0.747918, -2.782335
-0.736249, -2.789329
-0.724551, -2.796213
-0.712824, -2.802987
-0.701069, -2.809650
-0.689286, -2.816202
-0.677476, -2.822642
-0.665639, -2.828972
-0.653776, -2.835189
-0.641887, -2.841295
-0.629973, -2.847288
-0.618034, -2.853170
-0.606071, -2.858938
-0.594083, -2.864594
-0.582072, -2.870136
-0.570039, -2.875565
-0.557982, -2.880881
-0.545904, -2.886083
-0.533804, -2.891171
-0.521683, -2.896145
-0.509541, -2.901004
-0.497380, -2.905749
-0.485198, -2.910380
-0.472998, -2.914895
-0.460779, -2.919296
-0.448542, -2.923581
-0.436286, -2.927750
-0.424014, -2.931804
-0.411725, -2.935743
-0.399420, -2.939565
-0.387099, -2.943272
-0.374763, -2.946862
-0.362412, -2.950336
-0.350046, -2.953693
-0.337667, -2.956934
-0.325274, -2.960058
-0.312869, -2.963065
-0.300451, -2.965955
-0.288022, -2.968728
-0.275581, -2.971384
-0.263129, -2.973923
-0.250666, -2.976344
-0.238194, -2.978648
-0.225713, -2.980834
-0.213222, -2.982902
-0.200723, -2.984853
-0.188217, -2.986686
-0.175702, -2.988401
-0.163181, -2.989998
-0.150654, -2.991477
-0.138120, -2.992838
-0.125581, -2.994080
-0.113037, -2.995205
-0.100489, -2.996211
-0.087936, -2.997099
-0.075380, -2.997868
-0.062822, -2.998520
-0.050260, -2.999053
-0.037697, -2.999467
-0.025132, -2.999763
-0.012566, -2.999941
-0.000000, -3.000000
0.012566, -2.999941
0.025132, -2.999763
0.037697, -2.999467
0.050260, -2.999053
0.062822, -2.998520
0.075380, -2.997868
0.087936, -2.997099
0.100489, -2.996211
0.113037, -2.995205
0.125581, -2.994080
0.138120, -2.992838
0.150654, -2.991477
0.163181, -2.989998
0.175702, -2.988401
0.188217, -2.986686
0.200723, -2.984853
0.213222, -2.982902
0.225713, -2.980834
0.238194, -2.978648
0.250666, -2.976344
0.263129, -2.973923
0.275581, -2.971384
0.288022, -2.968728
0.300451, -2.965955
0.312869, -2.963065
0.325274, -2.960058
0.337667, -2.956934
0.350046, -2.953693
0.362412, -2.950336
0.374763, -2.946862
0.387099, -2.943272
0.399420, -2.939565
0.411725, -2.935743
0.424014, -2.931804
0.436286, -2.927750
0.448542, -2.923581
0.460779, -2.919296
0.472998, -2.914895
0.485198, -2.910380
0.497380, -2.905749
0.509541, -2.901004
0.521683, -2.896145
0.533804, -2.891171
0.545904, -2.886083
0.557982, -2.880881
0.570039, -2.875565
0.582072, -2.870136
0.594083, -2.864594
0.606071, -2.858938
0.618034, -2.853170
0.629973, -2.847288
0.641887, -2.841295
0.653776, -2.835189
0.665639, -2.828972
0.677476, -2.822642
0.689286, -2.816202
0.701069, -2.809650
0.712824, -2.802987
0.724551, -2.796213
0.736249, -2.789329
0.747918, -2.782335
0.759558, -2.775232
0.771168, -2.768018
0.782747, -2.760696
0.794296, -2.753264
0.805813, -2.745724
0.817298, -2.738075
0.828751, -2.730318
0.840171, -2.722453
0.851559, -2.714481
0.862912, -2.706402
0.874232, -2.698216
0.885516, -2.689923
0.896766, -2.681524
0.907981, -2.673020
0.919160, -2.664409
0.930302, -2.655694
0.941408, -2.646874
0.952476, -2.637949
0.963507, -2.628920
0.974500, -2.619787
0.985455, -2.610551
0.996370, -2.601212
1.007246, -2.591770
1.018083, -2.582226
1.028879, -2.572580
1.039635, -2.562832
1.050349, -2.552983
1.061022, -2.543034
1.071654, -2.532984
1.082243, -2.522834
1.092789, -2.512584
1.103292, -2.502235
1.113751, -2.491788
1.124167, -2.481242
1.134538, -2.470598
1.144864, -2.459856
1.155145, -2.449018
1.165381, -2.438082
1.175571, -2.427051
1.185714, -2.415924
1.195810, -2.404701
1.205859, -2.393383
1.215861, -2.381971
1.225814, -2.370465
1.235719, -2.358865
1.245576, -2.347172
1.255383, -2.335387
1.265140, -2.323509
1.274848, -2.311540
1.284505, -2.299479
1.294112, -2.287328
1.303667, -2.275086
1.313172, -2.262754
1.322624, -2.250333
1.332024, -2.237823
1.341371, -2.225225
1.350666, -2.212539
1.359907, -2.199766
1.369094, -2.186906
1.378228, -2.173959
1.387307, -2.160927
1.396331, -2.147809
1.405300, -2.134607
1.414214, -2.121320
1.423071, -2.107950
1.431873, -2.094496
1.440618, -2.080960
1.449306, -2.067341
1.457937, -2.053641
1.466511, -2.039860
1.475026, -2.025998
1.483484, -2.012057
1.491882, -1.998036
1.500222, -1.983936
1.508503, -1.969757
1.516724, -1.955501
1.524885, -1.941168
1.532986, -1.926758
1.541026, -1.912272
1.549006, -1.897710
1.556925, -1.883074
1.564782, -1.868363
1.572577, -1.853579
1.580310, -1.838721
1.587981, -1.823791
1.595589, -1.808789
1.603134, -1.793715
1.610616, -1.778570
1.618034, -1.763356
1.625388, -1.748071
1.632679, -1.732718
1.639904, -1.717296
1.647065, -1.701807
1.654161, -1.686250
1.661192, -1.670627
1.668157, -1.654938
1.675056, -1.639183
1.681889, -1.623364
1.688656, -1.607480
1.695356, -1.591534
1.701989, -1.575524
1.708555, -1.559452
1.715053, -1.543319
1.721484, -1.527124
1.727847, -1.510870
1.734141, -1.494555
1.740368, -1.478182
1.746525, -1.461750
1.752613, -1.445261
1.758633, -1.428715
1.764582, -1.412112
1.770463, -1.395453
1.776273, -1.378740
1.782013, -1.361971
1.787683, -1.345150
1.793282, -1.328275
1.798811, -1.311347
1.804268, -1.294368
1.809654, -1.277338
1.814969, -1.260257
1.820212, -1.243127
1.825383, -1.225947
1.830482, -1.208719
1.835509, -1.191444
1.840464, -1.174121
1.845345, -1.156752
1.850154, -1.139337
1.854890, -1.121878
1.859553, -1.104374
1.864142, -1.086826
1.868658, -1.069236
1.873100, -1.051603
1.877468, -1.033929
1.881762, -1.016214
1.885981, -0.998459
1.890126, -0.980664
1.894197, -0.962831
1.898192, -0.944960
1.902113, -0.927051
1.905959, -0.909106
1.909729, -0.891125
1.913424, -0.873109
1.917044, -0.855058
1.920587, -0.836973
1.924055, -0.818856
1.927447, -0.800706
1.930763, -0.782525
1.934003, -0.764312
1.937166, -0.746070
1.940253, -0.727798
1.943263, -0.709497
1.946197, -0.691168
1.949054, -0.672812
1.951834, -0.654430
1.954536, -0.636021
1.957162, -0.617588
1.959710, -0.599130
1.962181, -0.580648
1.964575, -0.562144
1.966890, -0.543617
1.969129, -0.525069
1.971289, -0.506500
1.973372, -0.487911
1.975377, -0.469303
1.977303, -0.450677
1.979152, -0.432032
1.980923, -0.413371
1.982615, -0.394693
1.984229, -0.376000
1.985765, -0.357291
1.987223, -0.338569
1.988602, -0.319833
1.989902, -0.301085
1.991124, -0.282325
1.992267, -0.263554
1.993332, -0.244772
1.994318, -0.225980
1.995225, -0.207180
1.996053, -0.188372
1.996803, -0.169556
1.997474, -0.150733
1.998066, -0.131904
1.998579, -0.113071
1.999013, -0.094232
1.999368, -0.075390
1.999645, -0.056545
1.999842, -0.037698
1.999961, -0.018849
